orgName,orgMetric,metric,deviceId,desc,product,productCode,descAll,type,high,hDesc,low,lDesc,unit,wr,alarm
,KT32_EastRvmFb,EastRvmFb,KT32,东余压阀反馈,空调新风,P0014_,东余压阀反馈,模拟量,100,,0,,,只读,
,KT32_EastRvmHAs,EastRvmHAs,KT32,东余压阀手动/自动状态,空调新风,P0014_,东余压阀手动/自动状态,数字量,1,自动,0,手动,,读写,
,KT32_EastRvmMCtl,EastRvmMCtl,KT32,东余压阀手动设定值,空调新风,P0014_,东余压阀手动设定值,模拟量,100,,0,,,读写,
KT32初效,KT32_Filt1Alm,Filt1Alm,KT32,初效滤网堵塞报警,空调新风,P0014_,初效滤网堵塞报警,数字量,1,堵塞,0,正常,,只读,值为1时报警
KT32机组点位,KT32_MdMid,MdMid,KT32,机组过渡季模式,空调新风,P0014_,机组过渡季模式,数字量,1,过渡季,0,,,读写,
,KT32_MdSum,MdSum,KT32,机组夏季模式,空调新风,P0014_,机组夏季模式,数字量,1,夏季,0,,,读写,
,KT32_MdWin,MdWin,KT32,机组冬季模式,空调新风,P0014_,机组冬季模式,数字量,1,冬季,0,,,读写,
,KT32_RmRhSp,RmRhSp,KT32,室内湿度设定,空调新风,P0014_,室内湿度设定,模拟量,100,,,,,读写,
,KT32_RmTSp,RmTSp,KT32,室内温度设定,空调新风,P0014_,室内温度设定,模拟量,50,,,,,读写,
,KT32_AHUCtl,AHUCtl,KT32,机组启停控制,空调新风,P0014_,机组启停控制,数字量,1,启动,0,停止,,读写,
,KT32_AHUReset,AHUReset,KT32,机组复位,空调新风,P0014_,机组复位,数字量,1,复位,0,,,读写,
,KT32_AHURmtCtl,AHURmtCtl,KT32,机组远程启停控制,空调新风,P0014_,机组远程启停控制,数字量,1,启动,0,停止,,读写,
,KT32_AHURmtEn,AHURmtEn,KT32,机组远程云端控制使能,空调新风,P0014_,机组远程云端控制使能,数字量,1,,0,,,读写,
,KT32_AHURunSt,AHURunSt,KT32,机组运行状态,空调新风,P0014_,机组运行状态,模拟量,4,,0,,,读写,
,KT32_AHUSimu,AHUSimu,KT32,机组仿真运行,空调新风,P0014_,机组仿真运行,数字量,1,,0,,,读写,
,KT32_SAirDpSp,SAirDpSp,KT32,送风压差设定,空调新风,P0014_,送风压差设定,模拟量,50,,0,,,读写,
,KT32_SAirTSp,SAirTSp,KT32,送风温度设定,空调新风,P0014_,送风温度设定,模拟量,50,,0,,,读写,
KT32新风阀,KT32_OAirvlvCl,OAirvlvCl,KT32,新风阀关控制,空调新风,P0014_,新风阀关控制,数字量,1,关,0,,,读写（不建议修改）,
,KT32_OAirvlvCs,OAirvlvCs,KT32,新风阀关到位,空调新风,P0014_,新风阀关到位,数字量,1,关到位,0,未到位,,只读,
,KT32_OAirvlvHAs,OAirvlvHAs,KT32,新风阀手动/自动,空调新风,P0014_,新风风门手动/自动,数字量,1,自动,0,手动,,读写,
,KT32_OAirvlvMCtl,OAirvlvMCtl,KT32,新风阀手动控制,空调新风,P0014_,新风风门手动控制,数字量,1,开启,0,关闭,,读写,
,KT32_OAirvlvOp,OAirvlvOp,KT32,新风阀开控制,空调新风,P0014_,新风阀开控制,数字量,1,开,0,,,读写（不建议修改）,
,KT32_OAirvlvOs,OAirvlvOs,KT32,"新风阀开到位
",空调新风,P0014_,"新风阀开到位
",数字量,1,开到位,0,未到位,,只读,
,KT32_OAirvlvTimeDisp,OAirvlvTimeDisp,KT32,新风阀开启计时显示,空调新风,P0014_,新风阀开启计时显示,数字量,1,,0,,,读写,
,KT32_OAirvlvTimeRemain,OAirvlvTimeRemain,KT32,新风阀开启计时,空调新风,P0014_,新风阀开启计时,模拟量,150,,0,,,只读,
KT32送风压量,KT32_SAirDp,SAirDp,KT32,送风风量,空调新风,P0014_,送风压量,模拟量,5,,0,,,只读,
KT32送风风差,KT32_SAirFl,SAirFl,KT32,送风压差,空调新风,P0014_,送风风差,模拟量,50,,0,,,只读,
KT32送风温湿度,KT32_SAirRh,SAirRh,KT32,送风湿度,空调新风,P0014_,送风湿度,模拟量,100,,0,,,只读,
,KT32_SAirT,SAirT,KT32,送风温度,空调新风,P0014_,送风温度,模拟量,60,,-20,,,只读,
KT32风机,KT32_SFanACtl,SFanACtl,KT32,风机自动启停,空调新风,P0014_,风机自动启停,数字量,1,启动,0,停止,,读写,
,KT32_SFanHAs,SFanHAs,KT32,风机手动/自动,空调新风,P0014_,风机手动/自动,数字量,1,自动,0,手动,,读写,
,KT32_SFanMCtl,SFanMCtl,KT32,风机手动启停,空调新风,P0014_,风机手动启停,数字量,1,启动,0,停止,,读写,
,KT32_SFanSt,SFanSt,KT32,风机运行状态,空调新风,P0014_,风机运行状态,数字量,1,运行,0,停止,,只读,
,KT32_SFanStOutTimeF,SFanStOutTimeF,KT32,风机启动超时故障,空调新风,P0014_,风机启动超时故障,数字量,1,故障,0,正常,,读写,值为1时报警
,KT32_SFanTimeRset,SFanTimeRset,KT32,风机运行时间复位,空调新风,P0014_,风机运行时间复位,数字量,1,复位,0,,,读写,
,KT32_SFanTtlRunTime,SFanTtlRunTime,KT32,风机累计运行时间,空调新风,P0014_,风机累计运行时间,模拟量,1000,,0,,,读写,
,KT32_VfCtl,VfCtl,KT32,风机变频运行准备控制字1142,空调新风,P0014_,风机变频运行准备控制字1142,模拟量,1000,,0,,,读写,
,KT32_VfF,VfF,KT32,风机变频故障报警,空调新风,P0014_,风机变频故障报警,数字量,1,报警,0,,,只读,值为1时报警
,KT32_VfHzCtl,VfHzCtl,KT32,风机变频频率调节,空调新风,P0014_,风机变频频率调节,模拟量,1000,,0,,,读写,
,KT32_VfHzS,VfHzS,KT32,风机变频频率反馈,空调新风,P0014_,风机变频频率反馈,模拟量,1000,,0,,,只读,
,KT32_VfHzSp,VfHzSp,KT32,风机变频频率设定值,空调新风,P0014_,风机变频频率设定值,模拟量,1000,,0,,,读写,
,KT32_VfLRs,VfLRs,KT32,风机变频远程/就地状态,空调新风,P0014_,风机变频远程/就地状态,数字量,1,远程,0,就地,,读写,
,KT32_VfS,VfS,KT32,风机变频运行状态,空调新风,P0014_,风机变频运行状态,数字量,1,运行,0,停止,,只读,
KT32西风机盘管,KT32_WestFcuCtl,WestFcuCtl,KT32,西风机盘管启停控制,空调新风,P0014_,西风机盘管启停控制,数字量,1,启动,0,停止,,读写,
,KT32_WestFcuHAs,WestFcuHAs,KT32,风机盘管手动/自动,空调新风,P0014_,风机盘管手动/自动,数字量,1,自动,0,手动,,读写,
,KT32_WestFcuMCtl,WestFcuMCtl,KT32,风机盘管手动控制,空调新风,P0014_,风机盘管手动控制,数字量,1,开启,0,关闭,,读写,
,KT32_WestFcuSt,WestFcuSt,KT32,西风机盘管运行状态,空调新风,P0014_,西风机盘管运行状态,数字量,1,运行,0,停止,,只读,
,KT32_WestFcuTSp,WestFcuTSp,KT32,风机盘管温度设定,空调新风,P0014_,风机盘管温度设定,模拟量,50,,0,,,读写,
KT32西侧室内温湿度,KT32_WestRmRh,WestRmRh,KT32,西侧室内湿度,空调新风,P0014_,西侧室内湿度,模拟量,50,,0,,,只读,
,KT32_WestRmT,WestRmT,KT32,西侧室内温度,空调新风,P0014_,西侧室内温度,模拟量,50,,0,,,只读,
KT32西余压阀,KT32_WestRvmCtl,WestRvmCtl,KT32,西余压阀开度给定,空调新风,P0014_,西余压阀开度给定,模拟量,100,,0,,,读写（不建议修改）,
,KT32_WestRvmCtlQ,WestRvmCtlQ,KT32,西余压阀开度控制HMI,空调新风,P0014_,西余压阀开度控制HMI,模拟量,100,,0,,,读写,
,KT32_WestRvmFb,WestRvmFb,KT32,西余压阀反馈,空调新风,P0014_,西余压阀反馈,模拟量,100,,0,,,只读,
,KT32_WestRvmHAs,WestRvmHAs,KT32,西余压阀手动/自动状态,空调新风,P0014_,西余压阀手动/自动状态,数字量,1,自动,0,手动,,读写,
,KT32_WestRvmMCtl,WestRvmMCtl,KT32,西余压阀手动设定值,空调新风,P0014_,西余压阀手动设定值,模拟量,100,,0,,,读写,
KT41恒湿机1（单元号12）,KT41_CF1_FSSZ,FSSZ,KT41_CF1,风速设置：高速/中速/低速/自动,恒湿机,P0013_,风速设置：高速/中速/低速/自动,模拟量,3,,0,,,读写,
,KT41_CF1_GCSSZ,GCSSZ,KT41_CF1,关除湿设置,恒湿机,P0013_,关除湿设置,模拟量,99,,10,,,读写,
,KT41_CF1_GJ,GJ,KT41_CF1,关机,恒湿机,P0013_,关机,数字量,1,关机,0,,,读写,
,KT41_CF1_GJSSZ,GJSSZ,KT41_CF1,关加湿设置,恒湿机,P0013_,关加湿设置,模拟量,99,,10,,,读写,
,KT41_CF1_GSWBJ,GSWBJ,KT41_CF1,高水位报警,恒湿机,P0013_,高水位报警,数字量,1,报警,0,,,只读,值为1时报警
,KT41_CF1_JSDL,JSDL,KT41_CF1,加湿电流,恒湿机,P0013_,加湿电流,模拟量,30,,0,,,只读,
,KT41_CF1_JSQ_DLGD,JSQ_DLGD,KT41_CF1,加湿器电流过大,恒湿机,P0013_,加湿器电流过大,数字量,1,,0,,,只读,
,KT41_CF1_JSQ_DY,JSQ_DY,KT41_CF1,加湿器电源,恒湿机,P0013_,加湿器电源,数字量,1,,0,,,只读,
,KT41_CF1_JSQ_JSF,JSQ_JSF,KT41_CF1,加湿器进水阀,恒湿机,P0013_,加湿器进水阀,数字量,1,,0,,,只读,
,KT41_CF1_JSQ_PSF,JSQ_PSF,KT41_CF1,加湿器排水阀,恒湿机,P0013_,加湿器排水阀,数字量,1,,0,,,只读,
,KT41_CF1_JSQ_WDL,JSQ_WDL,KT41_CF1,加湿器无电流,恒湿机,P0013_,加湿器无电流,数字量,1,,0,,,只读,
,KT41_CF1_JZZT,JZZT,KT41_CF1,机组状态/待机/运行/缓停/除霜,恒湿机,P0013_,机组状态/待机/运行/缓停/除霜,模拟量,3,,0,,,只读,
,KT41_CF1_KCSSZ,KCSSZ,KT41_CF1,开除湿设置,恒湿机,P0013_,开除湿设置,模拟量,99,,10,,,读写,
,KT41_CF1_KJ,KJ,KT41_CF1,开机,恒湿机,P0013_,开机（单元号12）,数字量,1,开机,0,,,读写,
,KT41_CF1_KJSSZ,KJSSZ,KT41_CF1,开加湿设置,恒湿机,P0013_,开加湿设置,模拟量,99,,10,,,读写,
,KT41_CF1_LDWD,LDWD,KT41_CF1,露点温度,恒湿机,P0013_,露点温度,模拟量,60,,-40,,,只读,
,KT41_CF1_PSB,PSB,KT41_CF1,排水泵状态,恒湿机,P0013_,排水泵状态,数字量,1,,0,,,只读,
,KT41_CF1_SFJ_DS,SFJ_DS,KT41_CF1,送风机低速,恒湿机,P0013_,送风机低速,数字量,1,,0,,,只读,
,KT41_CF1_SFJ_GS,SFJ_GS,KT41_CF1,送风机高速,恒湿机,P0013_,送风机高速,数字量,1,,0,,,只读,
,KT41_CF1_SFJ_ZS,SFJ_ZS,KT41_CF1,送风机中速,恒湿机,P0013_,送风机中速,数字量,1,,0,,,只读,
,KT41_CF1_SNSD,SNSD,KT41_CF1,室内湿度,恒湿机,P0013_,室内湿度,模拟量,100,,0,,,只读,
,KT41_CF1_SNWD,SNWD,KT41_CF1,室内温度,恒湿机,P0013_,室内温度,模拟量,120,,-30,,,只读,
,KT41_CF1_SWZT,SWZT,KT41_CF1,水位状态,恒湿机,P0013_,水位状态,模拟量,3,,0,,,只读,
,KT41_CF1_WSDTT_GZ,WSDTT_GZ,KT41_CF1,温湿度探头故障,恒湿机,P0013_,温湿度探头故障,数字量,1,,0,,,只读,值为1时报警
,KT41_CF1_YSJ,YSJ,KT41_CF1,压缩机状态,恒湿机,P0013_,压缩机状态,数字量,1,,0,,,只读,
,KT41_CF1_YSJ_DLGD,YSJ_DLGD,KT41_CF1,压缩机电流过大,恒湿机,P0013_,压缩机电流过大,数字量,1,,0,,,只读,
,KT41_CF1_YSJ_DY,YSJ_DY,KT41_CF1,压缩机低压,恒湿机,P0013_,压缩机低压,数字量,1,,0,,,只读,
,KT41_CF1_YSJ_GY,YSJ_GY,KT41_CF1,压缩机高压,恒湿机,P0013_,压缩机高压,数字量,1,,0,,,只读,
,KT41_CF1_YSJ_GZ,YSJ_GZ,KT41_CF1,压缩机过载,恒湿机,P0013_,压缩机过载,数字量,1,,0,,,只读,
,KT41_CF1_YSJ_WDL,YSJ_WDL,KT41_CF1,压缩机无电流,恒湿机,P0013_,压缩机无电流,数字量,1,,0,,,只读,
,KT41_CF1_YSJDL,YSJDL,KT41_CF1,压缩机电流,恒湿机,P0013_,压缩机电流,模拟量,30,,0,,,只读,
,KT41_CF1ACtl,ACtl,KT41_CF1,自动启停,恒湿机,P0013_,恒湿机1自动启停,数字量,1,启动,0,停止,,读写,
,KT41_CF1HAs,HAs,KT41_CF1,手动/自动,恒湿机,P0013_,恒湿机1手自动状态,数字量,1,运行,0,停止,,读写,
,KT41_CF1MCtl,MCtl,KT41_CF1,手动控制,恒湿机,P0013_,恒湿机1手动启停,数字量,1,启动,0,停止,,读写,
KT41恒湿机2（单元号17）,KT41_CF2_FSSZ,FSSZ,KT41_CF2,风速设置：高速/中速/低速/自动,恒湿机,P0013_,风速设置：高速/中速/低速/自动,模拟量,3,,0,,,读写,
,KT41_CF2_GCSSZ,GCSSZ,KT41_CF2,关除湿设置,恒湿机,P0013_,关除湿设置,模拟量,99,,10,,,读写,
,KT41_CF2_GJ,GJ,KT41_CF2,关机,恒湿机,P0013_,关机,数字量,1,关机,0,,,读写,
,KT41_CF2_GJSSZ,GJSSZ,KT41_CF2,关加湿设置,恒湿机,P0013_,关加湿设置,模拟量,99,,10,,,读写,
,KT41_CF2_GSWBJ,GSWBJ,KT41_CF2,高水位报警,恒湿机,P0013_,高水位报警,数字量,1,报警,0,,,只读,值为1时报警
,KT41_CF2_JSDL,JSDL,KT41_CF2,加湿电流,恒湿机,P0013_,加湿电流,模拟量,30,,0,,,只读,
,KT41_CF2_JSQ_DLGD,JSQ_DLGD,KT41_CF2,加湿器电流过大,恒湿机,P0013_,加湿器电流过大,数字量,1,,0,,,只读,值为1时报警
,KT41_CF2_JSQ_DY,JSQ_DY,KT41_CF2,加湿器电源,恒湿机,P0013_,加湿器电源,数字量,1,,0,,,只读,
,KT41_CF2_JSQ_JSF,JSQ_JSF,KT41_CF2,加湿器进水阀,恒湿机,P0013_,加湿器进水阀,数字量,1,,0,,,只读,
,KT41_CF2_JSQ_PSF,JSQ_PSF,KT41_CF2,加湿器排水阀,恒湿机,P0013_,加湿器排水阀,数字量,1,,0,,,只读,
,KT41_CF2_JSQ_WDL,JSQ_WDL,KT41_CF2,加湿器无电流,恒湿机,P0013_,加湿器无电流,数字量,1,,0,,,只读,值为1时报警
,KT41_CF2_JZZT,JZZT,KT41_CF2,机组状态/待机/运行/缓停/除霜,恒湿机,P0013_,机组状态/待机/运行/缓停/除霜,模拟量,3,,0,,,只读,
,KT41_CF2_KCSSZ,KCSSZ,KT41_CF2,开除湿设置,恒湿机,P0013_,开除湿设置,模拟量,99,,10,,,读写,
,KT41_CF2_KJ,KJ,KT41_CF2,开机,恒湿机,P0013_,开机（单元号17）,数字量,1,开机,0,,,读写,
,KT41_CF2_KJSSZ,KJSSZ,KT41_CF2,开加湿设置,恒湿机,P0013_,开加湿设置,模拟量,99,,10,,,读写,
,KT41_CF2_LDWD,LDWD,KT41_CF2,露点温度,恒湿机,P0013_,露点温度,模拟量,60,,-40,,,只读,
,KT41_CF2_PSB,PSB,KT41_CF2,排水泵状态,恒湿机,P0013_,排水泵状态,数字量,1,,0,,,只读,
,KT41_CF2_SFJ_DS,SFJ_DS,KT41_CF2,送风机低速,恒湿机,P0013_,送风机低速,数字量,1,,0,,,只读,
,KT41_CF2_SFJ_GS,SFJ_GS,KT41_CF2,送风机高速,恒湿机,P0013_,送风机高速,数字量,1,,0,,,只读,
,KT41_CF2_SFJ_ZS,SFJ_ZS,KT41_CF2,送风机中速,恒湿机,P0013_,送风机中速,数字量,1,,0,,,只读,
,KT41_CF2_SNSD,SNSD,KT41_CF2,室内湿度,恒湿机,P0013_,室内湿度,模拟量,100,,0,,,只读,
,KT41_CF2_SNWD,SNWD,KT41_CF2,室内温度,恒湿机,P0013_,室内温度,模拟量,120,,-30,,,只读,
,KT41_CF2_SWZT,SWZT,KT41_CF2,水位状态,恒湿机,P0013_,水位状态,模拟量,3,,0,,,只读,
,KT41_CF2_WSDTT_GZ,WSDTT_GZ,KT41_CF2,温湿度探头故障,恒湿机,P0013_,温湿度探头故障,数字量,1,,0,,,只读,值为1时报警
,KT41_CF2_YSJ,YSJ,KT41_CF2,压缩机状态,恒湿机,P0013_,压缩机状态,数字量,1,,0,,,只读,
,KT41_CF2_YSJ_DLGD,YSJ_DLGD,KT41_CF2,压缩机电流过大,恒湿机,P0013_,压缩机电流过大,数字量,1,,0,,,只读,值为1时报警
,KT41_CF2_YSJ_DY,YSJ_DY,KT41_CF2,压缩机低压,恒湿机,P0013_,压缩机低压,数字量,1,,0,,,只读,值为1时报警
,KT41_CF2_YSJ_GY,YSJ_GY,KT41_CF2,压缩机高压,恒湿机,P0013_,压缩机高压,数字量,1,,0,,,只读,值为1时报警
,KT41_CF2_YSJ_GZ,YSJ_GZ,KT41_CF2,压缩机过载,恒湿机,P0013_,压缩机过载,数字量,1,,0,,,只读,值为1时报警
,KT41_CF2_YSJ_WDL,YSJ_WDL,KT41_CF2,压缩机无电流,恒湿机,P0013_,压缩机无电流,数字量,1,,0,,,只读,值为1时报警
,KT41_CF2_YSJDL,YSJDL,KT41_CF2,压缩机电流,恒湿机,P0013_,压缩机电流,模拟量,30,,0,,,只读,
,KT41_CF2ACtl,ACtl,KT41_CF2,自动启停,恒湿机,P0013_,恒湿机2自动启停,数字量,1,启动,0,停止,,读写,
,KT41_CF2HAs,HAs,KT41_CF2,手动/自动,恒湿机,P0013_,恒湿机2手自动状态,数字量,1,运行,0,停止,,读写,
,KT41_CF2MCtl,MCtl,KT41_CF2,手动控制,恒湿机,P0013_,恒湿机2手动启停,数字量,1,启动,0,停止,,读写,
KT41恒湿机3（单元号34）,KT41_CF3_FSSZ,FSSZ,KT41_CF3,风速设置：高速/中速/低速/自动,恒湿机,P0013_,风速设置：高速/中速/低速/自动,模拟量,3,,0,,,读写,
,KT41_CF3_GCSSZ,GCSSZ,KT41_CF3,关除湿设置,恒湿机,P0013_,关除湿设置,模拟量,99,,10,,,读写,
,KT41_CF3_GJ,GJ,KT41_CF3,关机,恒湿机,P0013_,关机,数字量,1,关机,0,,,读写,
,KT41_CF3_GJSSZ,GJSSZ,KT41_CF3,关加湿设置,恒湿机,P0013_,关加湿设置,模拟量,99,,10,,,读写,
,KT41_CF3_GSWBJ,GSWBJ,KT41_CF3,高水位报警,恒湿机,P0013_,高水位报警,数字量,1,报警,0,,,只读,值为1时报警
,KT41_CF3_JSDL,JSDL,KT41_CF3,加湿电流,恒湿机,P0013_,加湿电流,模拟量,30,,0,,,只读,
,KT41_CF3_JSQ_DLGD,JSQ_DLGD,KT41_CF3,加湿器电流过大,恒湿机,P0013_,加湿器电流过大,数字量,1,,0,,,只读,值为1时报警
,KT41_CF3_JSQ_DY,JSQ_DY,KT41_CF3,加湿器电源,恒湿机,P0013_,加湿器电源,数字量,1,,0,,,只读,
,KT41_CF3_JSQ_JSF,JSQ_JSF,KT41_CF3,加湿器进水阀,恒湿机,P0013_,加湿器进水阀,数字量,1,,0,,,只读,
,KT41_CF3_JSQ_PSF,JSQ_PSF,KT41_CF3,加湿器排水阀,恒湿机,P0013_,加湿器排水阀,数字量,1,,0,,,只读,
,KT41_CF3_JSQ_WDL,JSQ_WDL,KT41_CF3,加湿器无电流,恒湿机,P0013_,加湿器无电流,数字量,1,,0,,,只读,值为1时报警
,KT41_CF3_JZZT,JZZT,KT41_CF3,机组状态/待机/运行/缓停/除霜,恒湿机,P0013_,机组状态/待机/运行/缓停/除霜,模拟量,3,,0,,,只读,
,KT41_CF3_KCSSZ,KCSSZ,KT41_CF3,开除湿设置,恒湿机,P0013_,开除湿设置,模拟量,99,,10,,,读写,
,KT41_CF3_KJ,KJ,KT41_CF3,开机,恒湿机,P0013_,开机（单元号34）,数字量,1,开机,0,,,读写,
,KT41_CF3_KJSSZ,KJSSZ,KT41_CF3,开加湿设置,恒湿机,P0013_,开加湿设置,模拟量,99,,10,,,读写,
,KT41_CF3_LDWD,LDWD,KT41_CF3,露点温度,恒湿机,P0013_,露点温度,模拟量,60,,-40,,,只读,
,KT41_CF3_PSB,PSB,KT41_CF3,排水泵状态,恒湿机,P0013_,排水泵状态,数字量,1,,0,,,只读,
,KT41_CF3_SFJ_DS,SFJ_DS,KT41_CF3,送风机低速,恒湿机,P0013_,送风机低速,数字量,1,,0,,,只读,
,KT41_CF3_SFJ_GS,SFJ_GS,KT41_CF3,送风机高速,恒湿机,P0013_,送风机高速,数字量,1,,0,,,只读,
,KT41_CF3_SFJ_ZS,SFJ_ZS,KT41_CF3,送风机中速,恒湿机,P0013_,送风机中速,数字量,1,,0,,,只读,
,KT41_CF3_SNSD,SNSD,KT41_CF3,室内湿度,恒湿机,P0013_,室内湿度,模拟量,100,,0,,,只读,
,KT41_CF3_SNWD,SNWD,KT41_CF3,室内温度,恒湿机,P0013_,室内温度,模拟量,120,,-30,,,只读,
,KT41_CF3_SWZT,SWZT,KT41_CF3,水位状态,恒湿机,P0013_,水位状态,模拟量,3,,0,,,只读,
,KT41_CF3_WSDTT_GZ,WSDTT_GZ,KT41_CF3,温湿度探头故障,恒湿机,P0013_,温湿度探头故障,数字量,1,,0,,,只读,值为1时报警
,KT41_CF3_YSJ,YSJ,KT41_CF3,压缩机状态,恒湿机,P0013_,压缩机状态,数字量,1,,0,,,只读,
,KT41_CF3_YSJ_DLGD,YSJ_DLGD,KT41_CF3,压缩机电流过大,恒湿机,P0013_,压缩机电流过大,数字量,1,,0,,,只读,值为1时报警
,KT41_CF3_YSJ_DY,YSJ_DY,KT41_CF3,压缩机低压,恒湿机,P0013_,压缩机低压,数字量,1,,0,,,只读,值为1时报警
,KT41_CF3_YSJ_GY,YSJ_GY,KT41_CF3,压缩机高压,恒湿机,P0013_,压缩机高压,数字量,1,,0,,,只读,值为1时报警
,KT41_CF3_YSJ_GZ,YSJ_GZ,KT41_CF3,压缩机过载,恒湿机,P0013_,压缩机过载,数字量,1,,0,,,只读,值为1时报警
,KT41_CF3_YSJ_WDL,YSJ_WDL,KT41_CF3,压缩机无电流,恒湿机,P0013_,压缩机无电流,数字量,1,,0,,,只读,值为1时报警
,KT41_CF3_YSJDL,YSJDL,KT41_CF3,压缩机电流,恒湿机,P0013_,压缩机电流,模拟量,30,,0,,,只读,
,KT41_CF3ACtl,ACtl,KT41_CF3,自动启停,恒湿机,P0013_,恒湿机3自动启停,数字量,1,启动,0,停止,,读写,
,KT41_CF3HAs,HAs,KT41_CF3,手动/自动,恒湿机,P0013_,恒湿机3手自动状态,数字量,1,运行,0,停止,,读写,
,KT41_CF3MCtl,MCtl,KT41_CF3,手动控制,恒湿机,P0013_,恒湿机3手动启停,数字量,1,启动,0,停止,,读写,
KT41恒湿机44（单元号43）,KT41_CF4_FSSZ,FSSZ,KT41_CF4,风速设置：高速/中速/低速/自动,恒湿机,P0013_,风速设置：高速/中速/低速/自动,模拟量,3,,0,,,读写,
,KT41_CF4_GCSSZ,GCSSZ,KT41_CF4,关除湿设置,恒湿机,P0013_,关除湿设置,模拟量,99,,10,,,读写,
,KT41_CF4_GJ,GJ,KT41_CF4,关机,恒湿机,P0013_,关机,数字量,1,关机,0,,,读写,
,KT41_CF4_GJSSZ,GJSSZ,KT41_CF4,关加湿设置,恒湿机,P0013_,关加湿设置,模拟量,99,,10,,,读写,
,KT41_CF4_GSWBJ,GSWBJ,KT41_CF4,高水位报警,恒湿机,P0013_,高水位报警,数字量,1,报警,0,,,只读,值为1时报警
,KT41_CF4_JSDL,JSDL,KT41_CF4,加湿电流,恒湿机,P0013_,加湿电流,模拟量,30,,0,,,只读,
,KT41_CF4_JSQ_DLGD,JSQ_DLGD,KT41_CF4,加湿器电流过大,恒湿机,P0013_,加湿器电流过大,数字量,1,,0,,,只读,值为1时报警
,KT41_CF4_JSQ_DY,JSQ_DY,KT41_CF4,加湿器电源,恒湿机,P0013_,加湿器电源,数字量,1,,0,,,只读,
,KT41_CF4_JSQ_JSF,JSQ_JSF,KT41_CF4,加湿器进水阀,恒湿机,P0013_,加湿器进水阀,数字量,1,,0,,,只读,
,KT41_CF4_JSQ_PSF,JSQ_PSF,KT41_CF4,加湿器排水阀,恒湿机,P0013_,加湿器排水阀,数字量,1,,0,,,只读,
,KT41_CF4_JSQ_WDL,JSQ_WDL,KT41_CF4,加湿器无电流,恒湿机,P0013_,加湿器无电流,数字量,1,,0,,,只读,值为1时报警
,KT41_CF4_JZZT,JZZT,KT41_CF4,机组状态/待机/运行/缓停/除霜,恒湿机,P0013_,机组状态/待机/运行/缓停/除霜,模拟量,3,,0,,,只读,
,KT41_CF4_KCSSZ,KCSSZ,KT41_CF4,开除湿设置,恒湿机,P0013_,开除湿设置,模拟量,99,,10,,,读写,
,KT41_CF4_KJ,KJ,KT41_CF4,开机,恒湿机,P0013_,开机（单元号43）,数字量,1,开机,0,,,读写,
,KT41_CF4_KJSSZ,KJSSZ,KT41_CF4,开加湿设置,恒湿机,P0013_,开加湿设置,模拟量,99,,10,,,读写,
,KT41_CF4_LDWD,LDWD,KT41_CF4,露点温度,恒湿机,P0013_,露点温度,模拟量,60,,-40,,,只读,
,KT41_CF4_PSB,PSB,KT41_CF4,排水泵状态,恒湿机,P0013_,排水泵状态,数字量,1,,0,,,只读,
,KT41_CF4_SFJ_DS,SFJ_DS,KT41_CF4,送风机低速,恒湿机,P0013_,送风机低速,数字量,1,,0,,,只读,
,KT41_CF4_SFJ_GS,SFJ_GS,KT41_CF4,送风机高速,恒湿机,P0013_,送风机高速,数字量,1,,0,,,只读,
,KT41_CF4_SFJ_ZS,SFJ_ZS,KT41_CF4,送风机中速,恒湿机,P0013_,送风机中速,数字量,1,,0,,,只读,
,KT41_CF4_SNSD,SNSD,KT41_CF4,室内湿度,恒湿机,P0013_,室内湿度,模拟量,100,,0,,,只读,
,KT41_CF4_SNWD,SNWD,KT41_CF4,室内温度,恒湿机,P0013_,室内温度,模拟量,120,,-30,,,只读,
,KT41_CF4_SWZT,SWZT,KT41_CF4,水位状态,恒湿机,P0013_,水位状态,模拟量,3,,0,,,只读,
,KT41_CF4_WSDTT_GZ,WSDTT_GZ,KT41_CF4,温湿度探头故障,恒湿机,P0013_,温湿度探头故障,数字量,1,,0,,,只读,值为1时报警
,KT41_CF4_YSJ,YSJ,KT41_CF4,压缩机状态,恒湿机,P0013_,压缩机状态,数字量,1,,0,,,只读,
,KT41_CF4_YSJ_DLGD,YSJ_DLGD,KT41_CF4,压缩机电流过大,恒湿机,P0013_,压缩机电流过大,数字量,1,,0,,,只读,值为1时报警
,KT41_CF4_YSJ_DY,YSJ_DY,KT41_CF4,压缩机低压,恒湿机,P0013_,压缩机低压,数字量,1,,0,,,只读,值为1时报警
